Date,Open,High,Low,Close,Adj Close,Volume
2009-11-30,1802.000000,1845.000000,1795.000000,1797.650024,1699.552368,10828
2009-12-01,1800.000000,1817.900024,1797.000000,1807.150024,1708.533936,12881
2009-12-02,1817.000000,1844.000000,1817.000000,1825.250000,1725.646484,56006
2009-12-03,1846.000000,1870.000000,1820.250000,1847.900024,1747.060059,11011
2009-12-04,1847.949951,1855.000000,1805.099976,1850.550049,1749.565674,4964
2009-12-07,1849.000000,1870.500000,1848.000000,1867.650024,1765.732666,6238
2009-12-08,1842.500000,1899.000000,1842.500000,1868.300049,1766.347046,7271
2009-12-09,1874.000000,1920.000000,1821.099976,1878.550049,1776.037354,7035
2009-12-10,1872.000000,1872.000000,1822.000000,1830.150024,1730.279053,14710
2009-12-11,1831.000000,1862.500000,1831.000000,1838.849976,1738.504150,12870
2009-12-14,1834.099976,1864.750000,1833.000000,1851.599976,1750.558472,14843
2009-12-15,1860.000000,1888.800049,1841.050049,1849.800049,1748.856812,16159
2009-12-16,1740.000000,1889.000000,1740.000000,1874.650024,1772.350342,3741
2009-12-17,1891.900024,1891.900024,1860.000000,1872.400024,1770.223145,10628
2009-12-18,1852.099976,1880.000000,1850.000000,1853.599976,1752.449219,2606
2009-12-21,1850.000000,1870.000000,1831.000000,1847.250000,1746.445435,4839
2009-12-22,1845.050049,1890.000000,1845.000000,1876.750000,1774.335815,3258
2009-12-23,null,null,null,null,null,null
2009-12-24,null,null,null,null,null,null
2009-12-29,null,null,null,null,null,null
2009-12-30,null,null,null,null,null,null
2009-12-31,null,null,null,null,null,null
2010-01-04,1925.000000,1975.000000,1907.750000,1962.449951,1855.359375,6976
2010-01-05,2000.000000,2065.000000,1981.000000,2045.099976,1933.499023,19634
2010-01-06,2060.000000,2454.100098,2031.150024,2119.250000,2003.602905,29100
2010-01-07,2145.000000,2323.649902,2125.100098,2252.649902,2129.722900,36846
2010-01-08,2272.000000,2315.000000,2200.100098,2220.050049,2098.901855,16820
2010-01-11,2260.000000,2350.000000,2225.100098,2272.149902,2148.158691,34698
2010-01-12,2284.000000,2284.000000,2170.000000,2184.350098,2065.150391,12655
2010-01-13,2174.899902,2225.000000,2174.899902,2206.500000,2086.091064,9520
2010-01-14,2216.000000,2344.600098,2210.000000,2258.500000,2135.253418,13575
2010-01-15,2266.000000,2279.949951,2207.000000,2220.500000,2099.327393,7277
2010-01-18,2201.050049,2238.699951,2139.949951,2190.800049,2071.248047,21665
2010-01-19,2199.000000,2236.000000,2185.000000,2185.800049,2066.520996,9780
2010-01-20,2201.000000,2228.949951,2185.050049,2193.250000,2073.564453,5778
2010-01-21,2175.000000,2230.000000,2090.000000,2116.149902,2000.671509,29461
2010-01-22,2096.149902,2125.000000,2050.000000,2087.550049,1973.632446,10850
2010-01-25,2100.000000,2100.000000,1990.800049,2018.900024,1913.311523,8905
2010-01-27,2025.000000,2025.000000,1975.000000,1987.800049,1883.837769,16648
2010-01-28,2010.000000,2020.000000,1971.099976,1984.849976,1881.042480,4278
2010-01-29,1951.050049,2004.449951,1890.000000,1972.599976,1869.432861,10010
2010-02-01,1981.199951,2027.000000,1930.000000,1986.900024,1882.984863,11717
2010-02-02,2040.000000,2042.500000,1980.000000,1998.400024,1893.883545,6052
2010-02-03,2010.000000,2025.000000,1994.000000,2001.500000,1896.821777,2230
2010-02-04,1981.000000,2014.949951,1950.000000,1951.250000,1849.199829,4430
2010-02-05,1935.000000,2010.000000,1865.000000,1947.250000,1845.408691,7258
2010-02-06,null,null,null,null,null,null
2010-02-08,1995.000000,2065.000000,1951.000000,2004.800049,1899.948853,7680
2010-02-09,1985.000000,2070.000000,1970.000000,1985.199951,1881.373779,8170
2010-02-10,2060.000000,2084.000000,1953.000000,1963.400024,1860.713989,100635
2010-02-11,1971.050049,2025.000000,1970.000000,1995.050049,1890.708984,24742
2010-02-15,2005.000000,2018.000000,1990.199951,1996.800049,1892.367310,2391
2010-02-16,2006.500000,2040.000000,1991.000000,2028.699951,1922.598999,26271
